zip,business_name,address,city,phone,price,cuisine,state,pageUrl,item_price/_source,item_price,item_price2/_source,item_name,category,item_price/_currency,item_name2,item_price2/_currency,item_price2
,,,,,,,,"http://www.seamless.com/food-delivery/atlantic-diner-new-york-city.38118.r","$18.95; $23.95; $14.95; $14.95; $15.95","18.95; 23.95; 14.95; 14.95; 15.95","$19.95; $16.95; $14.95; $15.95","Chicken Parmigiana with Spaghetti; Shrimp Parmigiana with Spaghetti; Stuffed Shells; Baked Ziti; Vegetarian Lasagna","Italian Specialties","USD; USD; USD; USD; USD","Veal Cutlet Parmigiana with Spaghetti; Eggplant Parmigiana with Spaghetti; Cheese Ravioli; Meat Lasagna","USD; USD; USD; USD","19.95; 16.95; 14.95; 15.95"
,,,,,,,,"http://www.seamless.com/food-delivery/atlantic-diner-new-york-city.38118.r","$17.95; $17.95; $15.95","17.95; 17.95; 15.95","$17.95; $17.95; $15.95","Roast Top Sirloin of Beef au Jus; Roast Brisket of Beef; Roast 1/2 Chicken with Stuffing","Entrees and Roasts","USD; USD; USD","Roast Young Turkey with Giblet Gravy; Roast Fresh Ham; Baked Meatloaf","USD; USD; USD","17.95; 17.95; 15.95"
,,,,,,,,"http://www.seamless.com/food-delivery/atlantic-diner-new-york-city.38118.r","$22.95; $23.95; $20.95; $18.95; $16.50; $39.75","22.95; 23.95; 20.95; 18.95; 16.5; 39.75","$24.95; $24.95; $23.95; $16.95; $17.50","Broiled NY Cut Sirloin Steak with Mushroom Caps; Broiled Ribeye Steak with Mushroom Caps; London Broil with Mushroom Gravy; Broiled Jersey Pork Chops with Apple Sauce; Broiled Beef Liver; Surf and Turf","Steaks and Chops","USD; USD; USD; USD; USD; USD","T-Bone Steak with Mushroom Caps; Twin Roumanian Steak with Mushroom Gravy; Broiled Loin Lamb Chops with Mint Jelly; Broiled Chopped Sirloin Steak with Fried Onions; Virginia Ham Steak","USD; USD; USD; USD; USD","24.95; 24.95; 23.95; 16.95; 17.5"
,,,,,,,,"http://www.seamless.com/food-delivery/atlantic-diner-new-york-city.38118.r","$22.95; $25.95; $25.95; $39.95; $25.95; $35.95","22.95; 25.95; 25.95; 39.95; 25.95; 35.95","$25.95; $22.95; $26.95; $35.95; $32.95","Roumanian Steak and Stuffed Fillet of Sole Combo Platter; Small NY Sirloin Steak and 5 Shrimp Scampi Combo Platter; London Broil and Salmon Steak Combo Platter; 16 oz. Ribeye Steak, 2 Stuffed Shrimp and Stuffed Fillet of Sole Combo Platter; Stuffed Fillet Florentine and 2 Stuffed Mushrooms Combo Platter; Rack of Lamb, 3 oz. Baby Lobster Tails Scampi and 2 Stuffed Jumbo Shrimp Combo Platter","Broiled Seafood and Steak Combination Platters","USD; USD; USD; USD; USD; USD","Roumanian Steak and 2 Stuffed Shrimp Combo Platter; Broiled Pork Chop and 2 Stuffed Baked Clams Combo Platter; Stuffed Fillet of Sole and 2 Stuffed Jumbo Shrimp Combo Platter; 16 oz. Ribeye Steak, Chicken Prince and 1 Baked Clam Combo Platter; Rack of Lamb, 3 oz. Baby Lobster Tails Scampi and 1 Stuffed Mushroom Combo Platter","USD; USD; USD; USD; USD","25.95; 22.95; 26.95; 35.95; 32.95"
,,,,,,,,"http://www.seamless.com/food-delivery/atlantic-diner-new-york-city.38118.r","$22.95; $21.95; $20.95; $19.95; $24.95; $22.95; $21.95; $19.95; $25.95; $42.95; $28.95","22.95; 21.95; 20.95; 19.95; 24.95; 22.95; 21.95; 19.95; 25.95; 42.95; 28.95","$22.95; $21.95; $21.95; $18.95; $39.95; $22.95; $18.95; $24.95; $25.95; $35.95","Broiled Jumbo Shrimp Scampi; Broiled Fillet of Lemon Sole; Broiled Salmon Steak; Broiled Fillet of Boston Scrod; Combination Shrimp and Scallops Scampi; Fried Jumbo Shrimp with Tartar Sauce; Fried Fillet of Sole with Tartar Sauce; Fried Calamari with Marinara Sauce; Stuffed Shrimp; Stuffed South African Lobster Tails; Fried Fisherman's Platter","Seafood","USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD","Broiled Fresh Sea Scallops; Broiled Red Snapper Fillet; Broiled Salmon Fillet; Broiled Tilapia; 7 oz. Broiled South African Lobster Tails; Fried Fresh Scallops with Tartar Sauce; Fried Tilapia with Tartar Sauce; Stuffed Fillet of Sole; Stuffed Scallops; Broiled Captain's Platter","USD; USD; USD; USD; USD; USD; USD; USD; USD; USD","22.95; 21.95; 21.95; 18.95; 39.95; 22.95; 18.95; 24.95; 25.95; 35.95"
,,,,,,,,"http://www.seamless.com/food-delivery/atlantic-diner-new-york-city.38118.r","$14.95; $16.95; $14.95; $14.95; $17.95","14.95; 16.95; 14.95; 14.95; 17.95","$16.95; $14.95; $14.95; $17.95; $17.95","Penne a la Vodka; Fettuccine Alfredo; Linguine with Meat Sauce; Cheese Tortellini; Cheese Tortellini with Meatballs","Pasta","USD; USD; USD; USD; USD","Linguine Primavera; Linguine with Garlic and Mushrooms; Linguine with Meatballs; Cheese Tortellini with Meat Sauce; Cheese Tortellini Carbonara","USD; USD; USD; USD; USD","16.95; 14.95; 14.95; 17.95; 17.95"
,,,,,,,,"http://www.seamless.com/food-delivery/atlantic-diner-new-york-city.38118.r","$19.95; $19.95; $19.95; $19.95; $19.95","19.95; 19.95; 19.95; 19.95; 19.95","$19.95; $19.95; $19.95; $19.95; $19.95","Fettuccine Alfredo with Chicken; Chicken and Broccoli Scampi; Chicken Marsala; Chicken Tips Scampi; Chicken with Penne a la Vodka","Chicken","USD; USD; USD; USD; USD","Chicken Francaise; Chicken Stir-Fry; Chicken Primavera; Chicken Piccata; Chicken Hawaiian","USD; USD; USD; USD; USD","19.95; 19.95; 19.95; 19.95; 19.95"
,,,,,,,,"http://www.seamless.com/food-delivery/atlantic-diner-new-york-city.38118.r","$18.95; $18.95; $21.95; $22.95","18.95; 18.95; 21.95; 22.95","$18.95; $22.95; $22.95; $23.95","Linguine with Mussels Marinara; Linguine with Red Clam Sauce; Fillet of Sole Francaise; Shrimp Francaise","Pasta with Seafood","USD; USD; USD; USD","Linguine with White Clam Sauce; Shrimp and Scallops Scampi over Linguine; Baby Lobster Tails Scampi over Linguine; Shrimp Scampi over Fettuccine Alfredo","USD; USD; USD; USD","18.95; 22.95; 22.95; 23.95"
,,,,,,,,"http://www.seamless.com/food-delivery/atlantic-diner-new-york-city.38118.r","$23.95; $24.95","23.95; 24.95","$24.95","Atlantic Dinner Combination Saute; Seafood Fra Diavolo","Combination","USD; USD","Seafood Ambassador","USD","24.95"
,,,,,,,,"http://www.seamless.com/food-delivery/atlantic-diner-new-york-city.38118.r","$21.95; $21.95","21.95; 21.95","$21.95; $21.95","Veal Piccata; Veal Francaise","Veal","USD; USD","Veal Marsala; Veal Sorrentino","USD; USD","21.95; 21.95"
,,,,,,,,"http://www.seamless.com/food-delivery/atlantic-diner-new-york-city.38118.r","$5.50; $6.50; $6.25; $3.25; $6.95; $3.50; $3.95; $4.95; $3.95; $6.95; $4.95","5.5; 6.5; 6.25; 3.25; 6.95; 3.5; 3.95; 4.95; 3.95; 6.95; 4.95","$4.50; $6.25; $3.25; $3.25; $3.25; $3.95; $3.95; $5.25; $4.95; $4.95; $4.95","Fried Onion Rings; French Fries with Melted Cheese; Sweet Potato Fries; Coleslaw; Chili con Carne; Home Fries; Ham; Canadian Bacon; Cottage Cheese; Spaghetti with Marinara Sauce; Turkey Bacon","Side Dishes","USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD","French Fries; Curly Fries; Baked Potato; Potato Salad; Cooked Vegetable of the Day; Bacon; Sausage; Corned Beef Hash; Feta Cheese; Grape Leaves; Turkey Sausage","USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD","4.5; 6.25; 3.25; 3.25; 3.25; 3.95; 3.95; 5.25; 4.95; 4.95; 4.95"
,,,,,,,,"http://www.seamless.com/food-delivery/atlantic-diner-new-york-city.38118.r","$4.25; $3.95; $2.95; $3.95; $3.25; $2.95","4.25; 3.95; 2.95; 3.95; 3.25; 2.95","$4.75; $2.95; $3.50; $2.50; $2.95","Cheesecake; Homemade Cake; Jumbo Rainbow Sprinkle Cookie; Homemade Pie; Brownie; Apple Turnover","Desserts","USD; USD; USD; USD; USD; USD","Cheesecake with Fresh Strawberry Topping; Jumbo Chocolate Chip Cookie; Eclair; Pound Cake; Linzer Tart","USD; USD; USD; USD; USD","4.75; 2.95; 3.5; 2.5; 2.95"
,,,,,,,,"http://www.seamless.com/food-delivery/atlantic-diner-new-york-city.38118.r","$3.75; $3.75","3.75; 3.75","$3.75; $2.95","Rice Pudding; Bread Pudding","Puddings","USD; USD","Chocolate Pudding; Cherry Jello","USD; USD","3.75; 2.95"
,,,,,,,,"http://www.seamless.com/food-delivery/atlantic-diner-new-york-city.38118.r","$4.25; $6.95; $7.95","4.25; 6.95; 7.95","$5.75; $6.95","2 Scoops of Ice Cream; Ice Cream Sundae with Fruit; Banana Split","French Ice Cream","USD; USD; USD","Ice Cream Sundae; Ice Cream Sundae with Fruit","USD; USD","5.75; 6.95"
"10017","Crisp Catering Menu","110 West 40th Street (between 6th Avenue and Broadway)","New York","(212) 278-8978",,,"NY","http://www.seamless.com/food-delivery/crisp-catering-menu-new-york-city.12088.r",,,,,,,,,
"10031","Farafina Cafe & Lounge (Amsterdam Ave)","1813 Amsterdam Avenue (Amsterdam Ave & W 150th St)","New York","(212) 281-2445","$$","Burgers","NY","http://www.seamless.com/food-delivery/farafina-cafe-lounge-amsterdam-ave-new-york-city.34366.r",,,,,,,,,
"11201","Amarachi (Bridge St)","189 Bridge St (between Nassau St & Concord St)","Brooklyn","(718) 222-1010",,"Caribbean","NY","http://www.seamless.com/food-delivery/amarachi-bridge-st-brooklyn.35944.r",,,,,,,,,
,,,,,,,,"http://www.seamless.com/food-delivery/amarachi-bridge-st-brooklyn.35944.r","$2.00; $3.00; $2.00","2; 3; 2","$3.00; $2.00","Gourmet Coffee; Juice; Tea","Beverages","USD; USD; USD","Soda; Bottled Water","USD; USD","3; 2"
,,,,,,,,"http://www.seamless.com/food-delivery/amarachi-bridge-st-brooklyn.35944.r","$11.95; $14.95; $11.95; $19.95","11.95; 14.95; 11.95; 19.95","$14.95; $10.95; $13.95; $12.95","Prime Suya; Bubby ""The Great"" Burger; Crispy Calamari; Fisherman's Stew","Quick Hits","USD; USD; USD; USD","Butterfly Shrimp with French Fries; AP Wings; Tenders and Fries; Vegetarian Stir Fry","USD; USD; USD; USD","14.95; 10.95; 13.95; 12.95"
,,,,,,,,"http://www.seamless.com/food-delivery/amarachi-bridge-st-brooklyn.35944.r","$25.95; $18.95; $19.95; $14.95","25.95; 18.95; 19.95; 14.95","$21.95; $15.95; $17.95","Amarachi Prime Steak; Wild Chilean Salmon; Caribbean Oxtails with Butter Beans; Jollof Rice and Suya","Entrees","USD; USD; USD; USD","Tilapia De La Orville; Boneless Curried Chicken; Eba, Egusi and Red Stew","USD; USD; USD","21.95; 15.95; 17.95"
,,,,,,,,"http://www.seamless.com/food-delivery/amarachi-bridge-st-brooklyn.35944.r","$6.95; $6.95","6.95; 6.95","$6.95","New York Cheesecake; Chocolate Cake","Dessert","USD; USD","Red Velvet Cake","USD","6.95"
"20781","Chez Dior","5124 Baltimore Avenue (Baltimore Ave. between Farragut St. & Gallatin St.)","Hyattsville","(240) 696-5907","$$","African","MD","http://www.seamless.com/food-delivery/chez-dior-washington.37874.r",,,,,,,,,
"11211","Simple Cafe & Restaurant (Bedford Ave)","346 Bedford Avenue (Bedford Ave & S 4th St)","Brooklyn","(718) 218-7067","$$","Mediterranean","NY","http://www.seamless.com/food-delivery/simple-cafe-restaurant-bedford-ave-brooklyn.41050.r",,,,,,,,,
"94102","Shoulder Dancing Ethiopian Restaurant (Fulton St)","629 Fulton Street (Fulton St between Webster St & Laguna St)","San Francisco","(415) 573-5257","$$","African","CA","http://www.seamless.com/food-delivery/shoulder-dancing-ethiopian-restaurant-fulton-st-san-francisco.34904.r",,,,,,,,,
"60606","Cluckson's Peri Peri Chicken (S Franklin St)","335 S Franklin Street (S Franklin St between W Jackson Blvd & W Van Buren St)","Chicago","(312) 212-1700","$$","African","IL","http://www.seamless.com/food-delivery/cluckson-peri-peri-chicken-s-franklin-st-chicago.41142.r",,,,,,,,,
"90007","Azla Ethiopian Vegan Restaurant (S Grand Ave)","3655 S Grand Ave #C-2 (S Grand Ave & W 37th St)","Los Angeles","(213) 745-7455","$$$","African","CA","http://www.seamless.com/food-delivery/azla-ethiopian-vegan-restaurant-s-grand-ave-los-angeles.38355.r",,,,,,,,,
"20007","Das Ethiopian","1201 28th St Nw (N M St Nw & 28th St. Nw)","Washington","(703) 673-5600","$$$","African","DC","http://www.seamless.com/food-delivery/das-ethiopian-washington.23430.r",,,,,,,,,
,,,,,,,,"http://www.seamless.com/food-delivery/das-ethiopian-washington.23430.r","$10.95; $9.95","10.95; 9.95","$10.45; $9.25","15. Mild Ethiopian Cheese - Weekend; 17. Beef Zil Zil Tibbs - Weekend","Weekend Appetizers","USD; USD","16. Shrimp Tibbs - Weekend; 18. Mushrooms - Weekend","USD; USD","10.45; 9.25"
,,,,,,,,"http://www.seamless.com/food-delivery/das-ethiopian-washington.23430.r","$8.95; $8.95","8.95; 8.95","$8.95","25. Tomato Salad - Weekend; 27. House Salad - Weekend","Weekend Salads","USD; USD","26. Ethiopian Potato Salad - Weekend","USD","8.95"
,,,,,,,,"http://www.seamless.com/food-delivery/das-ethiopian-washington.23430.r","$17.95","17.95","$18.45","75. Chicken Doro Watt - Weekend","Weekend Poultry Entrées","USD","76. Chicken Infullay - Weekend","USD","18.45"
,,,,,,,,"http://www.seamless.com/food-delivery/das-ethiopian-washington.23430.r","$15.95; $15.95; $15.95; $39.95","15.95; 15.95; 15.95; 39.95","$15.95; $15.95; $19.95; $16.45","205. Ethiopian Harvest Vegetable Specialty - Weekend; 207. Red Lentil Miser Watt - Weekend; 209. Cabbage with Carrots in Sauce - Weekend; 210. Das Combination Vegetarian Entrée Sampler For Two - Weekend","Weekend Vegetarian Entrées","USD; USD; USD; USD","206. Split Pea - Weekend; 208. Collard Greens - Weekend; 210. Das Combination Vegetarian Entrée Sampler For One - Weekend; 211. Eggplant and Carrot Watt - Weekend","USD; USD; USD; USD","15.95; 15.95; 19.95; 16.45"
,,,,,,,,"http://www.seamless.com/food-delivery/das-ethiopian-washington.23430.r","$17.95; $20.45; $21.65; $20.95","17.95; 20.45; 21.65; 20.95","$20.45; $17.95; $18.95; $40.95","115. Beef Kaey Watt - Weekend; 117. Cubed Beef Special Tibbs - Weekend; 119. Steak Tartar Kitfo - Weekend; 121. Das Combination Chicken & Beef Entrée Sampler For One - Weekend","Weekend Beef Entrées","USD; USD; USD; USD","116. Beef Alicha - Weekend; 118. Beef Strips - Weekend; 120. Cubes of Beef - Weekend; 121. Das Combination Chicken & Beef Entrée Sampler For Two - Weekend","USD; USD; USD; USD","20.45; 17.95; 18.95; 40.95"
,,,,,,,,"http://www.seamless.com/food-delivery/das-ethiopian-washington.23430.r","$20.45","20.45","$20.45","55. Fish - Weekend","Weekend Seafood Entrées","USD","56. Shrimp Tibbs Entrée - Weekend","USD","20.45"
,,,,,,,,"http://www.seamless.com/food-delivery/das-ethiopian-washington.23430.r","$17.95; $23.95; $18.95; $20.95","17.95; 23.95; 18.95; 20.95","$16.95; $10.95; $19.95; $17.95","155. Beef Awazei Fitfit - Weekend; 157. Ethiopian-Style Short Ribs - Weekend; 159. Spinach and Rice with Chicken Infillay - Weekend; 161. Beef Gored-Gored - Weekend","Weekend House Specialties","USD; USD; USD; USD","156. Spinach, Rice and Special Vegetable - Weekend; 158. Mild Cheese Side Dish - Weekend; 160. Beef Zil Zil Tibbs - Weekend; 162. Flax Seed - Weekend","USD; USD; USD; USD","16.95; 10.95; 19.95; 17.95"
,,,,,,,,"http://www.seamless.com/food-delivery/das-ethiopian-washington.23430.r","$3.05","3.05","$5.95","300. Extra Bread","Extras","USD","301. Side of Rice","USD","5.95"
,,,,,,,,"http://www.seamless.com/food-delivery/das-ethiopian-washington.23430.r","$1.25; $1.50","1.25; 1.5","$6.49","500. Can Soda; 502. Bottle Water","Beverages","USD; USD","501. Six Pack of Soda","USD","6.49"
"10013","Macao Trading","311 Church Street (Church St. between Walker St. & Lispenard St.)","New York","(212) 431-8642","$$$$","Chinese","NY","http://www.seamless.com/food-delivery/macao-trading-new-york-city.23324.r",,,,,,,,,
,,,,,,,,"http://www.seamless.com/food-delivery/macao-trading-new-york-city.23324.r","$13.00; $10.00; $13.00","13; 10; 13","$15.00; $11.00","Tuscan Kale and Romaine Salad; Steamed Vegetable Dumplings; Red Watercress and Radicchio Salad","Salads & Apps","USD; USD; USD","Seared Squid Salad; Chicken & Pork Belly Dumplings","USD; USD","15; 11"
,,,,,,,,"http://www.seamless.com/food-delivery/macao-trading-new-york-city.23324.r","$15.00; $32.00; $25.00","15; 32; 25","$27.00; $42.00; $18.00","CHAR SIU BBQ Spare Ribs; Macanese Chili Prawns; African Chicken","Dinner","USD; USD; USD","Szechuan Peppercorn Crusted Pork Chop; NY Strip Steak; Hoisin BBQ Spiced Hakka Noodles","USD; USD; USD","27; 42; 18"
,,,,,,,,"http://www.seamless.com/food-delivery/macao-trading-new-york-city.23324.r","$12.00; $7.00; $8.00","12; 7; 8","$8.00; $12.00; $8.00","Vegetable Fried Rice; Ginger Sesame Slaw; Sautéed Asian Greens","Side Dishes","USD; USD; USD","Coconut Black Rice; Bacon & Shrimp Fried Rice; Blistered Long Beans","USD; USD; USD","8; 12; 8"
,,,,,,,,"http://www.seamless.com/food-delivery/macao-trading-new-york-city.23324.r","$8.00","8",,"Malasadas","Desserts","USD",,,
"20910","Merkato Market and Carry-out (Bonifant St)","955 Bonifant Street (Corner Of Bonifant St & Pershing Dr)","Silver Spring","(301) 920-0707","$$","African","MD","http://www.seamless.com/food-delivery/merkato-market-and-carry-out-bonifant-st-silver-spring.41728.r",,,,,,,,,
"10003","Houston Village Farm Deli Cafe & Grocery","61 1st Ave. (1st Ave. & E 4th St.)","NY","(212) 475-8048","$","Deli","NY","http://www.seamless.com/food-delivery/houston-village-farm-deli-cafe-grocery-new-york-city.4499.r",,,,,,,,,
,,,,,,,,"http://www.seamless.com/food-delivery/houston-village-farm-deli-cafe-grocery-new-york-city.4499.r","$9.99; $9.99; $9.99; $9.99; $9.99; $9.99; $10.99; $19.99; $17.99; $21.99; $13.99; $9.99; $16.99; $19.99; $18.99; $29.99; $25.99; $25.99; $9.99; $9.99; $9.99; $9.99; $17.99; $17.99; $17.99; $25.99; $11.99; $11.99; $11.99; $9.99; $29.99; $17.99; $7.49; $7.49; $11.99; $11.99; $11.99","9.99; 9.99; 9.99; 9.99; 9.99; 9.99; 10.99; 19.99; 17.99; 21.99; 13.99; 9.99; 16.99; 19.99; 18.99; 29.99; 25.99; 25.99; 9.99; 9.99; 9.99; 9.99; 17.99; 17.99; 17.99; 25.99; 11.99; 11.99; 11.99; 9.99; 29.99; 17.99; 7.49; 7.49; 11.99; 11.99; 11.99","$9.99; $9.99; $9.99; $17.99; $9.99; $17.99; $26.99; $9.99; $19.99; $12.99; $19.99; $18.99; $24.99; $9.99; $15.99; $18.99; $25.99; $25.99; $17.99; $17.99; $17.99; $17.99; $17.99; $17.99; $17.99; $35.99; $11.99; $11.99; $11.99; $18.99; $15.99; $25.99; $7.49; $7.49; $11.99; $11.99; $25.99","A&W Cream Soda 12pk 12oz Cans; CanadaDry LemonLime Seltzer 12pk 12oz- Cans; CanadaDry Diet Gingerale 12pk 12oz-Cans; Coco Cola Diet 12pk (12oz Can); DrBlack Cherry Soda 12pk 12oz-Cans; Dr.Pepper 12pk (12oz Cans); Fiji water 16.9 oz 6 Pk; Fiji water 1.5 litte 6 Pk; Fanta Orange Juice 24pk (12oz Can); Poland spring 1litter 12 Pk; Poland spring 1.5 litter 6 Pk; Smart water. 20 oz 6pk; Smart water 1 litter 6 pk; Smart water 1.5 litter 6 pk; Volvic water 500 ml 12 Pk; Volvic water 1 litter 12 Pk; Perrier Original 12Pk 750ml; Perrier Lime 12Pk 750ml; Pepsi 12pk (12oz can); Pepsi Diet 12pk (12oz can); Seagrams Original Selltzer 12pk (12oz can); Seagrams Gingerale 12pk (12 oz can); Spritzer Cranberry 12pk (10.5oz can); Spritzer Jamaican Lemonade 12pk (10.5oz can); Spritzer Peach 12pk (10.5oz can); Zico Coconut Water 6pk 1Liter; Polar seltzer TRIPLE. BERRY 1 lt. 6 Pk; Polar seltzer LIME 1 lt 6 Pk; Polar seltzer BLUE BERRY 1 lt. 6. Pk; Evian water 500 ml. 6 Pk; Evian water 1 lt. 12. Pk; Evan water 1.5 lt. 6. Pk; SanPellegrino Aranciata can 6Pk; Sanpellegrino Rossa Aranciata can 6pk; Poland Spring sparkling mandarin orange 1 lt 6 Pk; Poland Spring sparkling raspberry lime 1lt 6 Pk; Poland Spring sparkling original 1lt 6 Pk","By The Case","USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD","A&W Root Beer 12pk 12oz-Cans; CanadaDry Gingerale 12pk 12oz-Cans; Coco Cola 12pk (12oz Can); Coco Cola 24pk (12 oz Can); DrBrown Diet Cherry Soda 12pk 12oz-Cans; Dr.Pepper 24pk (12oz Can); Fiji water 1 litter 12 Pk; Fanta Orange Juice 12pk (12oz Can); Poland spring 16oz 24pk; Poland spring 1litter 6pk; Poland Spring sports cap 12pk; Smart water 20 oz 12 Pk; Smart water 1 litter 12 Pk; Volvic water 500 ml 6 Pk; Volvic water 1 litter 6pk; Volvic water 1.5 litter 6 Pk; Perrier Lemon 12Pk 750ml; SanPellegrino Original12Pk 750ml; Pepsi 24pk (12oz can); Pepsi Diet 24pk (12oz can); Seagrams Original Seltzer 24pk (12oz can); Seagrams Gingerale 24pk (12oz can); Spritzer Grape 12pk (10.5oz can); Spritzer LemonLime 12pk (10.5oz can); Spritzer Strawberry 12pk (10.5oz can); Dream Water 12Pk 2.5oz; Polar seltzer GRANNY SMITH APPLE 1 lt.6 Pk; Polar seltzer POMEGRANTE 1 lt 6 Pk; Polar seltzer RASPBERRYLIME 1 lt 6 Pk; Evian water 500 ml 12 Pk; Evian water 1 lt. 6. Pk; Vita Coco Pure Coconut Water 1liter 6pk; SanPellegrino Limonata can 6pk; SanPellegrino Melograno E Arancia can 6Pk; Poland Spring sparkling lemon 1 lt 6 Pk; Poland Spring sparkling lime 1lt 6 Pk; Coco Libre Pure Organic Coconut Water 1Liter 6pk","USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD","9.99; 9.99; 9.99; 17.99; 9.99; 17.99; 26.99; 9.99; 19.99; 12.99; 19.99; 18.99; 24.99; 9.99; 15.99; 18.99; 25.99; 25.99; 17.99; 17.99; 17.99; 17.99; 17.99; 17.99; 17.99; 35.99; 11.99; 11.99; 11.99; 18.99; 15.99; 25.99; 7.49; 7.49; 11.99; 11.99; 25.99"
,,,,,,,,"http://www.seamless.com/food-delivery/houston-village-farm-deli-cafe-grocery-new-york-city.4499.r","$1.25; $1.79; $3.29; $5.99; $1.29; $5.99; $4.99; $4.99; $3.99; $2.69; $4.99; $3.99; $2.99; $2.49; $5.99; $5.99; $3.99; $7.99; $2.49; $3.99; $2.99; $2.49; $1.99; $2.49; $6.99; $4.99; $2.99; $2.99","1.25; 1.79; 3.29; 5.99; 1.29; 5.99; 4.99; 4.99; 3.99; 2.69; 4.99; 3.99; 2.99; 2.49; 5.99; 5.99; 3.99; 7.99; 2.49; 3.99; 2.99; 2.49; 1.99; 2.49; 6.99; 4.99; 2.99; 2.99","$2.49; $1.99; $4.99; $49.99; $4.99; $2.49; $6.99; $2.49; $3.99; $4.99; $4.99; $2.49; $3.99; $4.69; $5.99; $3.99; $4.99; $3.99; $2.49; $3.99; $2.49; $2.69; $3.29; $2.49; $3.99; $1.49; $3.99; $5.99","Soda 12 oz Can; Soda 20 oz Bottle; Soda 2 Liter Bottle; 6 Pack of Soda (12 Oz. Cans); Arizona Iced Tea 23 oz Can; ENERGY, FITNESS & ENERGY Drinks; Synergy Organic and Raw; Bragg Apple Cider Vinergar; Naked Juice (15.2 oz.); Guayaki Yerbamate; Tropicana (12 oz.); Tropicana (59 oz.); Newman`s Own Lemonade (64 oz.); Welch`s Juice; Campbell`s Tomato Juice; Martinelli`s 100% Pure Apple Juice; Zeigler`s Apple Cider (64 oz.); Mott`s 100% Apple Juice (64 oz.); Dole Pineapple Juice (46 oz.); Ocean Spray Juice; Mash Juice (20 oz.); Aloe Farm Juice (1.5 L); Zico Coconut Water; Langers Juice (16 oz.); Snapple 16oz.; Boylan-Vintage Soda Pop -12oz.; ICE; Harmless Harvest-100% Raw & Organic Coconut Water-16oz.; 5-Hour Energy (Dietary Supplement); Bai5; Snapple 18.5oz; T42 Organic Tea","Beverages","USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD","Soda 12 oz Bottle; Soda 1 Liter Bottle; Soda In Glass Bottle; Arizona Iced Tea 20 oz Bottle; Arizona Iced Tea 128oz.; Case of Red Bull (24Pk); GT`s Organic Raw Kombucha; Ginger Brew; POM Wonderful; Tea`s Tea (16.9 oz.); Tropicana (32 oz.); Ceres South African Juice (1 L); Looza Belgian Juice (1 L); V8 Vegetable Juice; Clamato (Tomato Cocktail); Martinelli`s Sparkling Cider (25.4 oz.); Apple & Eve Juice (64 oz.); Turkey Hill Pomegranate Lemonade (64 oz.); Dole Pineapple Juice 6oz./6pk.; Sunsweet Prune Juice (32 oz.); Aloe Farm Juice (16.9 oz.); Vita Coco Coconut Water; Real Coconut Water-9.5oz.(Glass); Simply Juice (13.5 oz.); Snapple 320z.; Orangina-Sparkling Citrus Beverage; Harmless Harvest-100% Raw & Organic Coconut Water-8oz.; Coffee Drink; Poland spring 16oz; Plan Tea Organic; Up Mountain Switchel Beverage 12oz","USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD","2.49; 1.99; 4.99; 49.99; 4.99; 2.49; 6.99; 2.49; 3.99; 4.99; 4.99; 2.49; 3.99; 4.69; 5.99; 3.99; 4.99; 3.99; 2.49; 3.99; 2.49; 2.69; 3.29; 2.49; 3.99; 1.49; 3.99; 5.99"
